cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,mean_ql_max,mean_ql_mean,mean_ql_median,mean_ql_min,mean_ql_std,ql_switches_max,ql_switches_mean,ql_switches_median,ql_switches_min,ql_switches_std,segment_count,stalling_count_max,stalling_count_mean,stalling_count_median,stalling_count_min,stalling_count_std,stalling_time_max,stalling_time_mean,stalling_time_median,stalling_time_min,stalling_time_std,video_duration,watch_count
dashclient,1250,90,20180613_213022_54bc,1250,vagrant,300,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,7.538393020629883,7.5344823996226,7.536062240600586,7.528991937637329,0.003997250179395416,67.16000008583069,3
dashclient,250,0,20180614_091641_8fac,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,25.62097716331482,25.608611345291138,25.608611345291138,25.596245527267456,0.01236581802368164,128.28999996185303,2
dashclient,3500,80,20180614_185430_a4bd,3500,vagrant,300,4.0,4.0,4.0,4.0,0.0,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,4.365943193435669,4.365196943283081,4.364858865737915,4.364788770675659,0.0005284539066094921,63.14999985694885,3
dashclient,750,20,20180615_111915_d464,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.713640689849854,8.696869611740112,8.712096452713013,8.66487169265747,0.022634726804892216,68.14999985694885,3
dashclient,500,40,20180615_093603_9e2e,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.13906717300415,13.137914260228476,13.137666702270508,13.137008905410767,0.00085832397861884,72.16000008583069,3
dashclient,4500,240,20180615_025901_0634,4500,vagrant,300,3.75,3.75,3.75,3.75,0.0,5,5.0,5.0,5,0.0,16,1,1.0,1.0,1,0.0,4.598101377487183,4.595972458521525,4.5951244831085205,4.594691514968872,0.00151571486417905,63.13000011444092,3
dashclient,4250,60,20180615_011046_5868,4250,vagrant,300,4.375,4.3125,4.375,4.1875,0.08838834764831845,3,1.6666666666666667,1.0,1,0.9428090415820634,16,1,1.0,1.0,1,0.0,4.586686611175537,4.349107265472412,4.5824830532073975,3.8781521320343018,0.3330199901494194,64.1399998664856,3
dashclient,1000,0,20180613_181429_314b,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.501814603805542,6.490137259165446,6.500185489654541,6.468411684036255,0.015376691543801882,66.13000011444092,3
dashclient,750,10,20180615_122616_3012,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.675347328186035,8.657802104949951,8.67129397392273,8.626765012741089,0.022008835192289338,68.14999985694885,3
dashclient,4000,240,20180614_224119_92b2,4000,vagrant,300,3.5625,3.5625,3.5625,3.5625,0.0,5,5.0,5.0,5,0.0,16,1,1.0,1.0,1,0.0,4.8028528690338135,4.800277948379517,4.800389766693115,4.7974793910980225,0.001912526523229941,63.140000104904175,4
dashclient,1250,140,20180613_220116_cff7,1250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.324369668960571,6.321523825327556,6.324195623397827,6.316006183624268,0.0039022088137252832,65.12999987602234,3
dashclient,1500,240,20180613_230310_40e2,1500,vagrant,300,0.75,0.75,0.75,0.75,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.522915601730347,6.5187679926554365,6.518292427062988,6.515095949172974,0.003210022170644928,65.14000010490417,3
dashclient,5000,60,20180615_073719_2cc2,5000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,3.992872476577759,3.9867252707481384,3.985973834991455,3.9820809364318848,0.004322188653091255,63.139999866485596,4
dashclient,1000,190,20180613_201812_6849,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.04422378540039,8.040928602218628,8.043502569198608,8.035059452056885,0.004160547313214585,67.16000008583069,3
dashclient,500,150,20180615_103754_6312,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.982951402664185,13.981888135274252,13.982442378997803,13.980270624160767,0.0011624780786231594,73.17000007629395,3
dashclient,2250,60,20180614_055024_78dc,2250,vagrant,300,2.125,2.0812500000000003,2.066666666666667,2.066666666666667,0.02525907427704604,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.296813488006592,5.295702397823334,5.2956565618515015,5.29468297958374,0.0007578702691072237,64.14000010490417,4
dashclient,3000,110,20180614_145210_2277,3000,vagrant,300,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,0.0,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,4.593523979187012,4.589900732040405,4.590778112411499,4.585400104522705,0.0033740857652630675,64.14999985694885,3
dashclient,5000,50,20180615_073211_4cd4,5000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,3.9491069316864014,3.944727341334025,3.946220874786377,3.938854217529297,0.004316828969416736,63.13000011444092,3
dashclient,3250,230,20180614_160935_e5bd,3250,vagrant,300,2.875,2.8541666666666665,2.875,2.8125,0.02946278254943948,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,5.062740087509155,5.061295350392659,5.06154727935791,5.059598684310913,0.0012947856106014254,64.14000010490417,3
dashclient,4750,20,20180615_045224_d1cf,4750,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,3.8331398963928223,3.829498211542765,3.8282604217529297,3.827094316482544,0.0026186958313578115,63.139999866485596,3
